date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,sentiment
2020-07-18 17:47:08,SaintofSnark,MilaKoumpilova,0,0,0,Didn't they just announce that they were going forward with plans that were directly against CTU's demands?,,,,1284545252796370945,https://twitter.com/SaintofSnark/status/1284545252796370945,Positive
2020-07-18 17:45:08,birdpoems,birdpoems,0,1,0,"what does “[devoting] ourselves to the cause of justice and [aspiring] to our highest ideals as John Lewis showed us throughout his life” really mean if not “defund the police department that beat, pepper sprayed, and tear gassed protesters last night?” @chicagosmayor",,@chicagosmayor,,1284544747974123520,https://twitter.com/birdpoems/status/1284544747974123520,Negative
2020-07-18 17:44:57,GryphonsRAWK,ArtValley818,0,0,0,"And yet, DEFUND THE POLICE! Insanity at its finest. ",,,,1284544702826647554,https://twitter.com/GryphonsRAWK/status/1284544702826647554,Negative
2020-07-18 17:43:42,361336rigs,DLAlberts,2,0,0,July 23 disbanding special units. Cause defunding the police. The idea to defund the police has multiple levels. From accountability to specials units. So pick a topic.,,,,1284544387830231040,https://twitter.com/361336rigs/status/1284544387830231040,Negative
2020-07-18 17:39:25,DLAlberts,361336rigs,5,0,10,Do you know what “defund the police” means?,,,,1284543309768282114,https://twitter.com/DLAlberts/status/1284543309768282114,Negative
2020-07-18 17:37:02,_gallagherlb,chicagotribune,1,0,4,also calling on her to defund the police,,,,1284542711689871362,https://twitter.com/_gallagherlb/status/1284542711689871362,Negative
2020-07-18 17:35:16,bobbie_digital1,thebradfordfile,0,0,0,Defund Chris WallAss,,,,1284542264094724096,https://twitter.com/bobbie_digital1/status/1284542264094724096,Negative
2020-07-18 17:32:01,EstherRoseBloom,realDonaldTrump,0,0,0,"As Wallace pointed out, Biden has not once indicated that he wants to ""defund our police"". In fact, he has clearly stated that he would not ""defund the police"". You and your administration are nothing but liars, but as your numbers show, even your own supporters are jumping ship!",,,,1284541448931639298,https://twitter.com/EstherRoseBloom/status/1284541448931639298,Negative
2020-07-18 17:26:09,yesgregyes,,0,0,0,"Madam Mayor, the Police knocked the teeth out of Miracle Boyd's mouth. Over a stupid statue! Defund The Police is about dismantling the militarization of Police. Pay for her teeth. Apologize profusely. Fire every cop responsible. Heinous! #Miracle",,,#Miracle,1284539973425926150,https://twitter.com/yesgregyes/status/1284539973425926150,Negative
2020-07-18 17:24:33,toreilly,,0,0,0,Fact Check: ‘Redirecting‘ Police Funding is the Same as ‘Defund the Police‘ https://www.breitbart.com/politics/2020/07/17/fact-check-redirecting-police-funding-is-the-same-as-defund-the-police/ via @BreitbartNews,,@BreitbartNews,,1284539570110058498,https://twitter.com/toreilly/status/1284539570110058498,Positive
2020-07-18 17:22:49,HerChiBlues,HerChiBlues,0,0,0,"Ya can't scream defund the police, then cause a situation which removes most of them from the most vulnerable neighborhoods, cancel their days off/work 12-15 hr, damage property. You have any idea result of that? No, because it doesn't effect you, just us!",,,,1284539133612916736,https://twitter.com/HerChiBlues/status/1284539133612916736,Negative
2020-07-18 17:21:45,CO32minus,chicagosmayor,0,0,2,"Might want to tell that to, I don't know, the CPD? And what about when you shut down the CTA? Also supporting means listening, which I don't think you do when you continue not to defund the CPD ",,,,1284538863810207744,https://twitter.com/CO32minus/status/1284538863810207744,Negative
2020-07-18 17:16:18,LangmanVince,,10,52,117,"According to Joe Biden supporters, Sleepy Joe doesn't want to Defund the police, just take away money allocated to go to them, and use it somewhere else. So in other words, DEFUND THE POLICE!!!",,,,1284537494432882688,https://twitter.com/LangmanVince/status/1284537494432882688,Negative
2020-07-18 17:16:10,361336rigs,chicagosmayor,1,1,35,You think it's bad now just wait. Why all you that ask to defund the police cower in your house The streets will be a bloodbath at the mayor's feet,,,,1284537458168868864,https://twitter.com/361336rigs/status/1284537458168868864,Negative
2020-07-18 17:15:17,Defund_CPD,chicagosmayor,0,0,1,#LoriLIEfoot,,,#LoriLIEfoot,1284537235631738883,https://twitter.com/Defund_CPD/status/1284537235631738883,Positive
2020-07-18 17:15:07,Defund_CPD,chicagosmayor,0,0,2,#DefundThePolice,,,#DefundThePolice,1284537194959581184,https://twitter.com/Defund_CPD/status/1284537194959581184,Positive
2020-07-18 17:14:26,Defund_CPD,chicagosmayor,0,0,0,"Why do you value property over human life, Lori?",,,,1284537024431652865,https://twitter.com/Defund_CPD/status/1284537024431652865,Positive
2020-07-18 17:13:58,meat,goayango,0,0,1, ,,,,1284536904508112897,https://twitter.com/meat/status/1284536904508112897,Positive
2020-07-18 17:12:50,meowing_at_u,chicagosmayor,3,2,36,"CPAC now, defund CPD by 75% and take cops out of CPS and MAYBE we will believe you. This is a bunch of empty nonsense and you know it. Fuck outta here",,,,1284536618741837827,https://twitter.com/meowing_at_u/status/1284536618741837827,Negative
2020-07-18 17:10:49,meowing_at_u,chicagosmayor,2,0,2,"Cool, so, we’re going to hold YOU to that, too, Lori. Defund CPD by 75% or be a one term mayor. Your call",,,,1284536113659613185,https://twitter.com/meowing_at_u/status/1284536113659613185,Positive
2020-07-18 17:10:22,jordannachicago,deedoersch,1,0,0,Omg pls update thread after,,,,1284535999494860801,https://twitter.com/jordannachicago/status/1284535999494860801,Negative
2020-07-18 17:00:05,btoch,,0,0,0,"Justice 4 Miracle, Police Brutality Victim Relief",,,,1284533410980081666,https://twitter.com/btoch/status/1284533410980081666,Negative
2020-07-18 16:52:23,mcmarge,BlockClubCHI,1,1,2,Our tax dollars are being used to beat and abuse our citizens for exercising their right for peaceful assembly. Defund the goddamn police. ,,,,1284531474662862849,https://twitter.com/mcmarge/status/1284531474662862849,Negative
2020-07-18 16:52:03,KentLawNLG,,0,0,0,Click here to learn in detail about the hate and sadistic violence which CPD perpetuates daily. It’s like a detailed invoice for your tax bill—their constant rampages drain your wallet and defund your children’s schools. ,,,,1284531391296937984,https://twitter.com/KentLawNLG/status/1284531391296937984,Negative
2020-07-18 16:51:18,ethanlawrence04,chicagosmayor,0,0,1,You would have tear gassed and beaten John Lewis like the rest of them last night. Stop being fake woke and defund the police you idiot. ,,,,1284531199944339456,https://twitter.com/ethanlawrence04/status/1284531199944339456,Negative
2020-07-18 16:46:43,realgracestuewe,Hassidyy,0,0,0,Same energy as “If you want equal rights then we’re allowed to hit you back”,,,,1284530046712057856,https://twitter.com/realgracestuewe/status/1284530046712057856,Negative
2020-07-18 16:44:53,realgracestuewe,chicagosmayor,0,0,1,Great now honor his name by reducing the egregious police budget you’ve set and taking down the Columbus statue.,,,,1284529586714419204,https://twitter.com/realgracestuewe/status/1284529586714419204,Negative
2020-07-18 16:38:12,MariiahCarlos,FreakCountry76,1,0,1,"Fake News. It's ludicrous, even Donald Trump couldn't figure out where Biden said he'll defund the police. ",,,,1284527905536536576,https://twitter.com/MariiahCarlos/status/1284527905536536576,Negative
2020-07-18 16:36:57,realgracestuewe,Hassidyy,1,0,1,Ew I hate that shit. Why do they think they’re edgy when it’s really just casual misogyny?,,,,1284527589898571778,https://twitter.com/realgracestuewe/status/1284527589898571778,Negative
2020-07-18 16:36:37,mrsaturnvalley,chicagosmayor,0,0,0,"You shut your fucking mouth about John Lewis. Last night as the news was breaking about his death, you were sending the CPD to brutally beat, gas, and shoot protesters in order to protect A STATUE. DEFUND CPD NOW.",,,,1284527507782414337,https://twitter.com/mrsaturnvalley/status/1284527507782414337,Negative
2020-07-18 16:29:52,vfombelle,rhodes_dawn,0,0,0,@chicagosmayor defund the police!,,@chicagosmayor,,1284525808472727553,https://twitter.com/vfombelle/status/1284525808472727553,Negative
2020-07-18 16:28:01,ShericeStylist,,1,0,0,all of these decades and how racists people are treating us now. Focus on getting these policies and laws changed so that black people can FINALLY have an equal shot a really living in this country. DEFUND the police so that our communities can start to thrive!! Focus on getting,,,,1284525342699466752,https://twitter.com/ShericeStylist/status/1284525342699466752,Positive
2020-07-18 16:27:36,tiny_cinema,,1,0,5,The fed wanting to unleash its own militarized police force because it doesn’t believe city police can handle peaceful protests and misdemeanor grade vandalism is really just another strong argument we should defund the police. Also. What the fuck?,,,,1284525238664011777,https://twitter.com/tiny_cinema/status/1284525238664011777,Negative
2020-07-18 16:25:13,OnTapeWithJohn,,0,0,5,How will we honor his legacy? #JohnLewis,,,#JohnLewis,1284524636546441216,https://twitter.com/OnTapeWithJohn/status/1284524636546441216,Positive
2020-07-18 16:20:39,realgracestuewe,,1,0,6,"Straight rich white boys from the suburbs really be pretending to be conservative for the “ironic humor”, like bitch we can’t tell if ur a bigot or not stop ur not cute",,,,1284523489542766592,https://twitter.com/realgracestuewe/status/1284523489542766592,Negative
2020-07-18 16:19:48,theeodorakc,justdozi,0,0,1,argue w ya mama !!!!!,,,,1284523276191096832,https://twitter.com/theeodorakc/status/1284523276191096832,Positive
2020-07-18 16:17:51,DonkeyPunchINFO,BennieWiley,1,0,0,"To defund is to remove funding from, that does not mean it has to be all of it..... Get a proper education and learn. ",,,,1284522784249516032,https://twitter.com/DonkeyPunchINFO/status/1284522784249516032,Negative
2020-07-18 16:16:51,devlyncamp,chicagosmayor,2,1,3,Then walk the walk and defund your police. #CPACNow,,,#CPACNow,1284522530192195586,https://twitter.com/devlyncamp/status/1284522530192195586,Negative
2020-07-18 16:16:39,DonkeyPunchINFO,BeauRocMane,1,0,0,https://www.nytimes.com/interactive/2020/06/20/nyregion/defund-police-nypd-budget.html TO defund is to remove even 1 dollar from a fund. Biden agrees with Bernie's charter and the charter does in fact remove funding from police departments which is the exact definition of defund: to withdraw funds from,,,,1284522482813329409,https://twitter.com/DonkeyPunchINFO/status/1284522482813329409,Positive
2020-07-18 16:14:23,DonkeyPunchINFO,GradeScholar,0,0,1,"https://www.nytimes.com/interactive/2020/06/20/nyregion/defund-police-nypd-budget.html TO remove 1 dollar from a fund is called defunding asshats. Biden did in fact sign with Bernie Sanders and they do have plans to remove money from police funds, THE DEFINITION OF DEFUND",,,,1284521910395707393,https://twitter.com/DonkeyPunchINFO/status/1284521910395707393,Negative
2020-07-18 16:14:19,keroq,chicagosmayor,1,1,1,"https://twitter.com/gkmc18/status/1284312594052939777?s=10 In his honor, enact CPAC and defund the CPD",,,,1284521896248250369,https://twitter.com/keroq/status/1284521896248250369,Positive
2020-07-18 16:09:11,DonkeyPunchINFO,theinquisitr,0,0,0,To remove any dollars from funding is to DEFUND. https://www.nytimes.com/interactive/2020/06/20/nyregion/defund-police-nypd-budget.html,,,,1284520602527846400,https://twitter.com/DonkeyPunchINFO/status/1284520602527846400,Negative
2020-07-18 16:04:51,JCB_Journo,,1,6,45,"I wish people were up in arms about people wanting to ""defund education"" everytime we closed a school. Instead it's ""tough choices that had to be made. Framing is everything.",,,,1284519509802520577,https://twitter.com/JCB_Journo/status/1284519509802520577,Negative
2020-07-18 16:02:31,JCB_Journo,,4,87,229,"It's amazing propaganda work that the mere mention of cutting police budgets is radical. We slash, cut and defund schools and mental health regularly and most people don't bat an eye. The mere mention of reallocation of the police budget and people lose their minds.",,,,1284518926597136384,https://twitter.com/JCB_Journo/status/1284518926597136384,Negative
2020-07-18 16:01:50,chasbedard,PadmaLakshmi,0,0,0,But also let’s defund the police ,,,,1284518753091358724,https://twitter.com/chasbedard/status/1284518753091358724,Negative
2020-07-18 16:00:55,AngieBoBandi,ChicagoCityDSA,0,0,4,"9 children have been shot and killed since June 20th. Six months into the year, 329 people have been killed in Chicago, an increase of about 34% from the 246 homicides during the same period last year. DeFuND Da PoLiCe!11!!",,,,1284518519988785152,https://twitter.com/AngieBoBandi/status/1284518519988785152,Negative
2020-07-18 15:59:42,theJoeChaney,lib_crusher,0,0,2,Defund the police. There's no situation where this level of violence is to be tolerated much less acceptable. The police are a threat to public safety. ,,,,1284518215473823744,https://twitter.com/theJoeChaney/status/1284518215473823744,Negative
2020-07-18 15:52:40,soundanswer,Durandal93,0,0,2,“Defund the Facebook”,,,,1284516446366765059,https://twitter.com/soundanswer/status/1284516446366765059,Negative
2020-07-18 15:52:20,BROWNnORAN6E,stealthynyc,0,1,1,"Yeah just defund the whole police because they're all racist, what the hell has this world turned into?",,,,1284516360714891264,https://twitter.com/BROWNnORAN6E/status/1284516360714891264,Negative
2020-07-18 15:51:51,annadaniellefox,chicagosmayor,1,2,2,"Your police force beat and tear gassed protestors, stole bikes, and knocked out a teenager’s teeth last night. If you’re truly committed to justice, defund CPD",,,,1284516241244332032,https://twitter.com/annadaniellefox/status/1284516241244332032,Negative
2020-07-18 15:49:45,btoch,,0,0,0,"Chicago is the police torture capital of the US. For decades, CPD has tortured people like Gerald Reed, George Anderson, and Mark Clements into false confessions. We demand freedom for all survivors and #CPACNow to stop the torture. #FreeThemAll",,,#CPACNow #FreeThemAll,1284515713890299905,https://twitter.com/btoch/status/1284515713890299905,Negative
2020-07-18 15:41:14,NeffeHeart,chicagosmayor,1,1,2,Defund the CPD,,,,1284513569141399553,https://twitter.com/NeffeHeart/status/1284513569141399553,Positive
